stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,municipality_id,stop_desc,stop_timezone,wheelchair_boarding,platform_code,vehicle_type
205375,,Sammonlahdenkatu-Merenlahdentie keskustaan,61.04802550000001,28.095986500000002,1,http://405,0,,405,,,0,,
205376,,Sammonlahdenkatu-Merenlahdentie keskustasta,61.0479776,28.0964035,1,http://405,0,,405,,,0,,
205377,,Sammonlahdenkatu-Orioninkatu keskustasta,61.05219580000001,28.106985200000004,1,http://405,0,,405,,,0,,
205379,,Saratie 13 keskustasta,61.084511600000006,28.1434351,1,http://405,0,,405,,,0,,
205380,,Saratie 7 keskustasta,61.08318080000001,28.145411600000003,1,http://405,0,,405,,,0,,
205381,,Satamatie 30 itään,61.064760400000004,28.172366600000004,1,http://405,0,,405,,,0,,
205382,,Satamatie 30 länteen,61.0648977,28.174827200000003,1,http://405,0,,405,,,0,,
205383,,Skinnarilankatu 11 keskustasta,61.0548233,28.108029000000002,1,http://405,0,,405,,,0,,
205384,,Skinnarilankatu 14 keskustaan,61.0582331,28.104655,1,http://405,0,,405,,,0,,
205385,,Skinnarilankatu 14 keskustasta,61.05836660000001,28.104952800000003,1,http://405,0,,405,,,0,,
205386,,Skinnarilankatu 20 keskustaan,61.060027600000005,28.103291900000002,1,http://405,0,,405,,,0,,
205387,,Skinnarilankatu 20 keskustasta,61.0607838,28.103576900000004,1,http://405,0,,405,,,0,,
205388,,Skinnarilankatu 24 keskustaan,61.06299370000001,28.1012714,1,http://405,0,,405,,,0,,
205389,,Skinnarilankatu 29 keskustasta,61.0638227,28.0999279,1,http://405,0,,405,,,0,,
205390,,LUT-Yliopisto,61.0649409,28.095984700000002,1,http://405,0,,405,,,0,,
205391,,Skinnarilankatu 6 keskustaan,61.05435860000001,28.107759800000004,1,http://405,0,,405,,,0,,
205392,,Skinnarilankatu keskustaan,61.04684960000001,28.115931900000003,1,http://405,0,,405,,,0,,
205393,,Skinnarilankatu keskustasta,61.047060900000005,28.116059000000003,1,http://405,0,,405,,,0,,
205394,,Skinnarilankatu-Rantaniitynkatu keskustaan,61.05017970000001,28.112726300000002,1,http://405,0,,405,,,0,,
205395,,Skinnarilankatu-Rantaniitynkatu keskustasta,61.051705600000005,28.110909100000004,1,http://405,0,,405,,,0,,
205396,,Snellmaninkatu 2 keskustasta,61.058913800000006,28.182232900000002,1,http://405,0,,405,,,0,,
205397,,Standertskjöldinkatu 1 keskustasta,61.06486,28.231159200000004,1,http://405,0,,405,,,0,,
205398,,Standertskjöldinkatu 10 keskustaan,61.060264200000006,28.2348269,1,http://405,0,,405,,,0,,
205399,,Standertskjöldinkatu 2 keskustaan,61.0631977,28.233291800000003,1,http://405,0,,405,,,0,,
205400,,Standertskjöldinkatu 1 keskustaan,61.065079100000005,28.2314013,1,http://405,0,,405,,,0,,
205401,,Suolavuorentie 12 keskustaan,61.0820671,28.287742200000004,1,http://405,0,,405,,,0,,
205402,,Suolavuorentie 15 keskustasta,61.08221770000001,28.288085900000002,1,http://405,0,,405,,,0,,
205403,,Kanavansuu,61.08163460000001,28.275320500000003,1,http://405,0,,405,,,0,,
205404,,Suolavuorentie 6 keskustaan,61.08133230000001,28.294353100000002,1,http://405,0,,405,,,0,,
205405,,Suolavuorentie 6 keskustasta,61.081167300000004,28.295225100000003,1,http://405,0,,405,,,0,,
205406,,Suolavuorentie-Sahurinkatu keskustasta,61.0812639,28.283238200000003,1,http://405,0,,405,,,0,,
205407,,Suolavuorentie-Särmääjänkatu keskustaan,61.081368600000005,28.284343200000002,1,http://405,0,,405,,,0,,
205408,,Suonionkatu 12 keskustaan,61.056112500000005,28.179096100000002,1,http://405,0,,405,,,0,,
205409,,Suonionkatu 25 keskustasta,61.052547800000006,28.1798311,1,http://405,0,,405,,,0,,
205410,,Suonionkatu 9,61.056470700000006,28.178752600000003,1,http://405,0,,405,,,0,,
205411,,Taipalsaarentie 16 keskustaan,61.063234400000006,28.175385600000002,1,http://405,0,,405,,,0,,
205412,,Taipalsaarentie 16 keskustasta,61.0630998,28.176861900000002,1,http://405,0,,405,,,0,,
205413,,Pusupuisto L,61.06217780000001,28.181240700000004,1,http://405,0,,405,,,0,,
205414,,Taipalsaarentie 51 keskustasta,61.0649354,28.164908300000004,1,http://405,0,,405,,,0,,
205415,,Pusupuisto I,61.0623749,28.179470900000002,1,http://405,0,,405,,,0,,
205416,,Taipalsaarentie-Tyysterniementie,61.06478680000001,28.163899800000003,1,http://405,0,,405,,,0,,
205417,,Teekkarikatu keskustaan,61.058476000000006,28.092273000000002,1,http://405,0,,405,,,0,,
205418,,Teekkarikatu keskustasta,61.05851080000001,28.092489300000004,1,http://405,0,,405,,,0,,
205419,,Teknologiapuistonkatu 1 keskustaan,61.063070100000004,28.099680700000004,1,http://405,0,,405,,,0,,
205420,,Teknologiapuistonkatu 1 keskustasta,61.063058500000004,28.100072500000003,1,http://405,0,,405,,,0,,
205421,,Teknologiapuistonkatu 3 keskustaan,61.061248000000006,28.095934200000002,1,http://405,0,,405,,,0,,
205422,,Teknologiapuistonkatu 3 keskustasta,61.06126390000001,28.097954500000004,1,http://405,0,,405,,,0,,
205423,,Tilsalankatu 25-27 E,61.045971800000004,28.075223100000002,1,http://405,0,,405,,,0,,
205424,,Tilsalankatu-Pakkikatu E,61.049835900000005,28.074382900000003,1,http://405,0,,405,,,0,,
205425,,Tilsalankatu-Vanhapellonkatu E,61.04210580000001,28.075679500000003,1,http://405,0,,405,,,0,,
205426,,Tyysterniementie 11 keskustaan,61.067873000000006,28.1564474,1,http://405,0,,405,,,0,,
205427,,Tyysterniementie 3 keskustasta,61.06567140000001,28.1596453,1,http://405,0,,405,,,0,,
205428,,Tyysterniementie 11 keskustasta,61.068004900000005,28.156645200000003,1,http://405,0,,405,,,0,,
205429,,Tyysterniementie keskustaan,61.065361200000005,28.159954100000004,1,http://405,0,,405,,,0,,
205430,,Tyysterniementie-Tyysterniemenranta keskustaan,61.0717653,28.151750800000002,1,http://405,0,,405,,,0,,
205431,,Tyysterniementie-Tyysterniemenranta keskustasta,61.07198890000001,28.151802000000004,1,http://405,0,,405,,,0,,
205441,,Lyseo I,61.057604000000005,28.180632600000003,1,http://405,0,,405,,,0,,
205442,,Lyseo L,61.057717800000006,28.180236200000003,1,http://405,0,,405,,,0,,
205443,,Valtakatu 70 keskustasta,61.060263400000004,28.202618100000002,1,http://405,0,,405,,,0,,
205444,,Valtakatu 72 keskustaan,61.06042670000001,28.2018586,1,http://405,0,,405,,,0,,
205445,,Arboretum L,61.061582300000005,28.2136123,1,http://405,0,,405,,,0,,
205446,,Arboretum I,61.06130530000001,28.2135059,1,http://405,0,,405,,,0,,
205457,,Voisalmentie 14 keskustaan,61.084013500000005,28.147047800000003,1,http://405,0,,405,,,0,,
205458,,Voisalmentie 19 keskustasta,61.0813392,28.148821700000003,1,http://405,0,,405,,,0,,
205459,,Voisalmentie 25 keskustasta,61.083820300000006,28.147483800000003,1,http://405,0,,405,,,0,,
205460,,Voisalmentie 4 keskustaan,61.07725140000001,28.150188500000002,1,http://405,0,,405,,,0,,
205461,,Voisalmentie 8 keskustaan,61.080317900000004,28.148848,1,http://405,0,,405,,,0,,
205462,,Voisalmentie-Kivisalmenkatu keskustasta,61.076530000000005,28.1509101,1,http://405,0,,405,,,0,,
205463,,Yhteistyönkatu 3 keskustaan,61.06664500000001,28.2564424,1,http://405,0,,405,,,0,,
205464,,Yhteistyönkatu 3 keskustasta,61.066917800000006,28.256398500000003,1,http://405,0,,405,,,0,,
230515,,Nuijamaantie 555,61.03419890000001,28.3686745,2,http://405,0,,405,,,0,,
230589,,Rummuntie 409,60.837071800000004,28.188161100000002,3,http://405,0,,405,,,0,,
230598,,Pajarilantie 397,61.047152000000004,28.319010900000002,2,http://405,0,,405,,,0,,
230600,,Utrasaarentie 46,61.084043900000005,28.332987300000003,1,http://405,0,,405,,,0,,
230601,,Kaarnantie 347,61.0084049,28.4573226,2,http://405,0,,405,,,0,,
230602,,Kaarnantie 352,61.008638100000006,28.4579486,2,http://405,0,,405,,,0,,
230603,,Kaarnantie 480,61.008487800000005,28.478093400000002,2,http://405,0,,405,,,0,,
230604,,Kaarnantie 483,61.008278100000005,28.478701,2,http://405,0,,405,,,0,,
230605,,Ilottulantie 26,61.08798360000001,28.347327800000002,2,http://405,0,,405,,,0,,
230606,,Konnuntie 636,60.98805960000001,28.6733505,2,http://405,0,,405,,,0,,
230607,,Rantatie 796,61.152371900000006,28.613227300000002,2,http://405,0,,405,,,0,,
230608,,Rantatie 805,61.15138290000001,28.613636000000003,2,http://405,0,,405,,,0,,
230609,,Aholantie 844,61.138648800000006,28.738694600000002,2,http://405,0,,405,,,0,,
231383,,Ylämaantie 2158,60.86369800000001,27.9804613,3,http://405,0,,405,,,0,,
231384,,Ylämaantie 2386,60.845246200000005,27.986761700000002,3,http://405,0,,405,,,0,,
231385,,Ylämaantie 2817,60.815008000000006,28.009511000000003,3,http://405,0,,405,,,0,,
231386,,Ylämaantie 2823,60.814553100000005,28.009291400000002,3,http://405,0,,405,,,0,,
231388,,Ylämaantie 2901,60.809040800000005,28.002368200000003,3,http://405,0,,405,,,0,,
231389,,Ylämaantie 2964,60.80396710000001,28.003285100000003,3,http://405,0,,405,,,0,,
231390,,Vaalimaantie 137,61.03110830000001,28.1658812,1,http://405,0,,405,,,0,,
231391,,Vaalimaantie 141,61.0296596,28.165607400000003,1,http://405,0,,405,,,0,,
231392,,Vaalimaantie 776,60.974784500000005,28.1599016,2,http://405,0,,405,,,0,,
231393,,Rikkiläntie 1303,60.91145590000001,28.135890500000002,2,http://405,0,,405,,,0,,
231394,,Rikkiläntie 1296,60.9112597,28.137370100000002,2,http://405,0,,405,,,0,,
231395,,Ruohiantie 270,60.95821670000001,28.199665900000003,2,http://405,0,,405,,,0,,
231396,,Ruohiantie 21,60.96169880000001,28.156727300000004,2,http://405,0,,405,,,0,,
231397,,Ruohiantie 16,60.96206310000001,28.1558692,2,http://405,0,,405,,,0,,
231398,,Rajatie 95,60.960869800000005,28.515214900000004,2,http://405,0,,405,,,0,,
231400,,Penttiläntie 1072,61.04492880000001,28.597646400000002,2,http://405,0,,405,,,0,,
231401,,Saimaantie 25,61.125188200000004,28.497098100000002,2,http://405,0,,405,,,0,,
231407,,Imatranväylä 12,61.17236020000001,28.703833600000003,2,http://405,0,,405,,,0,,
231690,,Kuutonen 1209,61.14901830000001,28.613490400000003,2,http://405,0,,405,,,0,,
231698,,Kuutonen 1228,61.14984510000001,28.6159272,2,http://405,0,,405,,,0,,
300324,,Viipurintie-Toikansuontie keskustaan,61.047223,28.201139200000004,1,http://405,0,,405,,,0,,
300397,,Joutseno linja-autoasema,61.1185327,28.503409700000002,2,http://405,0,,405,,,0,,
300446,,Lampikangas vt 6 L,61.11047670000001,28.4525031,2,http://405,0,,405,,,0,,
300460,,Rauhantie 36,61.175834900000005,28.689719600000004,2,http://405,0,,405,,,0,,
300462,,Rauhantie 36,61.17606980000001,28.689734800000004,2,http://405,0,,405,,,0,,
300516,,Kiiskinmäki P  Muukontie 57,61.0827103,28.332030900000003,1,http://405,0,,405,,,0,,
300740,,Korvenkangas L (Korvenkylä),61.1661117,28.677206200000004,2,http://405,0,,405,,,0,,
300741,,Rauhantie 2,61.166673,28.6786026,2,http://405,0,,405,,,0,,
300865,,Kanalammentie 339,60.929872800000005,28.098575300000004,2,http://405,0,,405,,,0,,
300885,,Rikkilä,60.8913549,28.214861700000004,2,http://405,0,,405,,,0,,
300897,,Tiuru,61.194869700000005,28.673857500000004,2,http://405,0,,405,,,0,,
301465,,Imatran kaupungintalo E,61.19153670000001,28.776387000000003,4,http://153,0,,153,,,0,,
301466,,Vuoksenrannankatu 27,61.173599,28.770730300000004,4,http://153,0,,153,,,0,,
301467,,Vuoksenrannankatu 28,61.173903300000006,28.771425200000003,4,http://153,0,,153,,,0,,
301470,,Vuoksenrannankatu 7,61.17977030000001,28.771548600000003,4,http://153,0,,153,,,0,,
304607,,Ylijärvi,60.7706536,27.936796800000003,3,http://405,0,,405,,,0,,
306129,,Viipurintie keskustasta,61.046230400000006,28.202734300000003,1,http://405,0,,405,,,0,,
306975,,Vuoksenniska Imatra P,61.22436940000001,28.834517800000004,4,http://153,0,,153,,,0,,
306976,,Vuoksenniska Imatra E,61.2242073,28.833968400000003,4,http://153,0,,153,,,0,,
307575,,Lentokentäntie,61.04400100000001,28.159647200000002,1,http://405,0,,405,,,0,,
307577,,Ajurinkatu keskustasta,61.0433669,28.2223849,1,http://405,0,,405,,,0,,
308248,,Jäähalli P,61.2003775,28.7397172,4,http://153,0,,153,,,0,,
308262,,Keskuskatu-Karhumäenkatu,61.18702,28.762932,4,http://153,0,,153,,,0,,
308290,,Lammassaarentie 2,61.19658,28.74541,4,http://153,0,,153,,,0,,
308295,,Ukonlinna,61.205386700000005,28.732950300000002,4,http://153,0,,153,,,0,,
308297,,Lappeentie 25,61.171585,28.761686,4,http://153,0,,153,,,0,,
308362,,Räikköläntie 252,61.108128,28.808556,4,http://153,0,,153,,,0,,
308363,,Räikköläntie 360,61.114911600000006,28.802888300000003,4,http://153,0,,153,,,0,,
308364,,Räikköläntie 433,61.119209600000005,28.793709800000002,4,http://153,0,,153,,,0,,
308403,,Vallinkoskentie 29,61.150270000000006,28.766758000000003,4,http://153,0,,153,,,0,,
308405,,Vallinkoskentie 165,61.1449246,28.776974400000004,4,http://153,0,,153,,,0,,
308406,,Vallinkoskentie 277,61.135954000000005,28.785507300000003,4,http://153,0,,153,,,0,,
308407,,Vallinkoskentie 333,61.131409600000005,28.786113600000004,4,http://153,0,,153,,,0,,
308425,,Viipurintie 431,61.1350953,28.7495569,4,http://153,0,,153,,,0,,
308426,,Viipurintie 520,61.1284879,28.757020500000003,4,http://153,0,,153,,,0,,
308427,,Viipurintie 593,61.122411500000005,28.758506900000004,4,http://153,0,,153,,,0,,
308429,,Viipurintie 754,61.1087228,28.766728900000004,4,http://153,0,,153,,,0,,
308448,,Vuoksenrannankatu 7,61.180040500000004,28.7716154,4,http://153,0,,153,,,0,,
308492,,Harapaisentie 25 E,61.05200730000001,28.211269700000003,1,http://405,0,,405,,,0,,
308493,,Harapaisentie 9 E,61.049851800000006,28.207658300000002,1,http://405,0,,405,,,0,,
308495,,Viipurintie-Ajurinkatu keskustaan,61.0426805,28.218990200000004,1,http://405,0,,405,,,0,,
308496,,Viipurintie-Ajurinkatu keskustasta,61.0425139,28.218576600000002,1,http://405,0,,405,,,0,,
308497,,Merenlahdentie 217 keskustasta,61.0528923,28.0791198,1,http://405,0,,405,,,0,,
308768,,Transpoint E,61.0411312,28.107104800000002,1,http://405,0,,45,,,0,,
308769,,Ravirata E,61.037278900000004,28.099307900000003,1,http://405,0,,405,,,0,,
308772,,Ravirata P,61.037595800000005,28.1007874,1,http://405,0,,405,,,0,,
308773,,Transpoint P,61.040820800000006,28.106910700000004,1,http://405,0,,405,,,0,,
309088,,VP-Kuljetus I,61.16271030000001,28.656501000000002,2,http://405,0,,405,,,0,,
309089,,VP-Kuljetus L,61.162605400000004,28.654657900000004,2,http://405,0,,405,,,0,,
309090,,Portsilta I,61.172893,28.7337315,4,http://153,0,,153,,,0,,
309091,,Vesivalo th L,61.17248250000001,28.703394400000004,2,http://405,0,,405,,,0,,
309269,,Imatran keskusliikenneasema I,61.195913000000004,28.777325800000003,4,http://153,0,,153,,,0,,
309519,,Imatrantie-Kaukaankatu keskustasta,61.0628218,28.217991500000004,1,http://405,0,,405,,,0,,
309670,,Konnunsuo VOK 1,61.0300707,28.5497264,2,http://405,0,,405,,,0,,
309671,,Kivisaari 1,61.029823900000004,28.466904300000003,2,http://405,0,,405,,,0,,
309678,,Kotasaarentie 2,61.053867800000006,28.4787913,2,http://405,0,,405,,,0,,
309679,,Kotasaarentie 1,61.05389830000001,28.478997500000002,2,http://405,0,,405,,,0,,
309680,,Konnunsuo 2,61.029994300000006,28.5495702,2,http://405,0,,405,,,0,,
309681,,Kivisaari 2,61.029740800000006,28.466729100000002,2,http://405,0,,405,,,0,,
309682,,Partalantie  Kähärilän th 1,61.06208650000001,28.487025300000003,2,http://405,0,,405,,,0,,
309684,,Haukilahti  Rantasen varikko_1,61.1256653745846,28.4128063383468,2,http://405,0,,405,,,0,,
309687,,Leppälä  Suokumaantie th 2,61.041222600000005,28.6143095,2,http://405,0,,405,,,0,,
309689,,Suokumaa  Lipiäläntie th 2,61.0545303,28.6474301,2,http://405,0,,405,,,0,,
309693,,Pienpällinkatu keskustaan,61.073130600000006,28.298161500000003,1,http://405,0,,405,,,0,,
309694,,Isopällinkatu keskustaan,61.072129100000005,28.294607900000003,1,http://405,0,,405,,,0,,
309695,,Itäinen kanavatie keskustaan,61.06868010000001,28.309975800000004,1,http://405,0,,405,,,0,,
309696,,Suokumaantie 471 1,61.06751560000001,28.698400000000003,2,http://405,0,,405,,,0,,
309699,,Kuurmanpohjan koulu 2,61.08017950000001,28.717098200000002,2,http://405,0,,405,,,0,,
309701,,Kuurmanpohja 2,61.0704550408148,28.7489203188703,2,http://405,0,,405,,,0,,
309703,,Vesala 2,61.0883351,28.6777535,2,http://405,0,,405,,,0,,
309705,,Vesikkola 2,61.1028845,28.637696100000003,2,http://405,0,,405,,,0,,
309706,,Perä-Ahola 1,61.1096501,28.697962300000004,2,http://405,0,,405,,,0,,
309709,,Ahola  Salontien th 2,61.124777200000004,28.695581100000002,2,http://405,0,,405,,,0,,
309710,,Pienmäentie risteys 1,61.0743415,28.349553900000004,2,http://405,0,,405,,,0,,
309712,,Mentulantie 1,61.075682300000004,28.355296600000003,2,http://405,0,,405,,,0,,
309713,,Mentulantie 2,61.0757466,28.355356800000003,2,http://405,0,,405,,,0,,
309714,,Räätälintien risteys 1,61.0724603,28.373544100000004,2,http://405,0,,405,,,0,,
309715,,Räätälintien risteys 2,61.072527400000006,28.373599000000002,2,http://405,0,,405,,,0,,
309716,,Soskuantien risteys 1,61.07202600000001,28.376716000000002,2,http://405,0,,405,,,0,,
309717,,Soskuantien risteys 2,61.072093300000006,28.376659600000004,2,http://405,0,,405,,,0,,
309718,,Hiekkastentien risteys 1,61.07380870000001,28.385791,2,http://405,0,,405,,,0,,
309722,,Tuohimäentien risteys 2,61.05422970000001,28.380066900000003,2,http://405,0,,405,,,0,,
309723,,Korkea-ahontie 892 1,60.961998900000005,28.0842418,2,http://405,0,,405,,,0,,
309725,,Korkea-ahontie 1190 1,60.9384366,28.067436700000002,2,http://405,0,,405,,,0,,
309726,,Korkea-ahontie 1190 2,60.93840350000001,28.067331100000004,2,http://405,0,,405,,,0,,
309727,,Tanin lähtöpysäkki_1,60.9230512,28.0360058,2,http://405,0,,405,,,0,,
309729,,Kukkola 1,61.035639,27.9792449,2,http://405,0,,405,,,0,,
309730,,Kukkola 2,61.0356317,27.978989700000003,2,http://405,0,,405,,,0,,
309732,,Murtola 2,61.032202500000004,27.963175300000003,2,http://405,0,,405,,,0,,
309733,,Kosenmäki 1,61.02593040000001,27.938878300000002,2,http://405,0,,405,,,0,,
309765,,Melkkola_1,60.933959900000005,28.1147184,2,http://405,0,,405,,,0,,
309766,,Melkkola_2,60.93399180000001,28.114585400000003,2,http://405,0,,405,,,0,,
309767,,Korkea-aho 1,60.98376830000001,28.091690900000003,2,http://405,0,,405,,,0,,
309768,,Korkea-aho 2,60.983704200000005,28.091407200000003,2,http://405,0,,405,,,0,,
309770,,Ravattila 2,61.067567600000004,28.5414786,2,http://405,0,,405,,,0,,
309777,,Vanha Mikkelintie 10 keskustasta,61.033152900000005,28.053979800000004,1,http://405,0,,405,,,0,,
309778,,Vanha Mikkelintie 10 keskustaan,61.033387700000006,28.0529262,1,http://405,0,,405,,,0,,
309779,,Vanha Rutolantie 90 keskustasta,61.03694060000001,28.044221200000003,1,http://405,0,,405,,,0,,
309780,,Vanha Mikkelintie 90 keskustaan,61.03709320000001,28.043429600000003,1,http://405,0,,405,,,0,,
309781,,Vanha Mikkelintie 125 keskustasta,61.0386274,28.040323500000003,1,http://405,0,,405,,,0,,
309782,,Vanha Mikkelintie 125 keskustaan,61.038848300000005,28.039414500000003,1,http://405,0,,405,,,0,,
309952,,Asentajantie Joutsenoon,61.115337200000006,28.484547100000004,2,http://405,0,,405,,,0,,
309953,,Keskuskatu/Annukantie Joutsenoon,61.115825900000004,28.489356200000003,2,http://405,0,,405,,,0,,
309954,,Keskuskatu/Annukantie Joutsenosta,61.115945800000006,28.489336100000003,2,http://405,0,,405,,,0,,
309955,,Keskuskatu 12 Joutsenoon,61.1170387,28.4977845,2,http://405,0,,405,,,0,,
309956,,Keskuskatu 12 Joutsenosta,61.1172577,28.4981794,2,http://405,0,,405,,,0,,
309957,,Teollisuustie/Lappeenkatu,61.11186970000001,28.488746000000003,2,http://405,0,,405,,,0,,
309964,,Simolantie_keskustasta,61.043965500000006,28.178236000000002,1,http://405,0,,405,,,0,,
309965,,Pulsa,60.92686210000001,27.977038800000003,2,http://405,0,,405,,,0,,
310014,,Vainikkala RAS,60.863083,28.3042869,2,http://405,0,,405,,,0,,
310107,,Simolantie keskustaan,61.044290800000006,28.1789042,1,http://405,0,,405,,,0,,
310200,,Asemansuora,61.1179946,28.483157300000002,2,http://405,0,,405,,,0,,
310681,,Jäähalli,61.058423100000006,28.2270782,1,http://405,0,,405,,,0,,
310698,,Sarvijoentie 72,60.909514300000005,28.119512600000004,2,http://405,0,,405,,,0,,
310699,,Haikalantie 194,60.9144956,28.098624100000002,2,http://405,0,,405,,,0,,
310700,,Haikala_2,60.929937900000006,28.0987134,2,http://405,0,,405,,,0,,
310702,,Villala,60.8084253,28.173748200000002,3,http://405,0,,405,,,0,,
310703,,Hyttilä,60.8107138,28.0942773,3,http://405,0,,405,,,0,,
310715,,Kaipiantie/Ruohiantie,60.9092988,28.253978600000003,2,http://405,0,,405,,,0,,
310716,,Marttila,61.0094502,28.621278200000003,2,http://405,0,,405,,,0,,
310823,,Lavolantie 2 E,61.045350600000006,28.1073206,1,http://405,0,,405,,,0,,
310824,,Lavolantie 14 E,61.04424470000001,28.1051612,1,http://405,0,,405,,,0,,
313603,,Onninkatu 27 keskustaan,61.0529634,28.242566300000004,1,http://405,0,,405,,,0,,
313604,,Onninkatu 27 keskustasta,61.053087500000004,28.242725800000002,1,http://405,0,,405,,,0,,
313605,,Eteläkatu/Onninkatu keskustaan,61.050261500000005,28.245653500000003,1,http://405,0,,405,,,0,,
313606,,Eteläkatu/Onninkatu keskustasta,61.050165500000006,28.246146500000002,1,http://405,0,,405,,,0,,
314105,,Karhuvuorenkatu 20 keskustasta,61.042123100000005,28.246393500000003,1,http://405,0,,405,,,0,,
314106,,Karhuvuorenkatu keskustasta,61.044654400000006,28.244093400000004,1,http://405,0,,405,,,0,,
314107,,Karhuvuorenkatu 17 keskustasta,61.046322,28.243774600000002,1,http://405,0,,405,,,0,,
314108,,Karhuvuori keskustasta,61.047990000000006,28.2395625,1,http://405,0,,405,,,0,,
314203,,Kaarelankatu keskustasta,61.040277200000006,28.230208500000003,1,http://405,0,,405,,,0,,
314204,,Pellavakatu_keskustasta,61.040898500000004,28.236641700000003,1,http://405,0,,405,,,0,,
314700,,Pontuksen koulu I,61.078546200000005,28.311102800000004,1,http://405,0,,405,,,0,,
314701,,Pontuksen koulu L,61.078473,28.309281900000002,1,http://405,0,,405,,,0,,
314702,,Savikannantie 3,61.16597110000001,28.7983797,4,http://153,0,,153,,,0,,
314705,,Perä-Meltola,61.142984600000005,28.744466000000003,4,http://153,0,,153,,,0,,
314708,,Hietalankatu 3,61.0560114,28.195750000000004,1,http://405,0,,405,,,0,,
314709,,Hietalankatu 21,61.053930400000006,28.203781600000003,1,http://405,0,,405,,,0,,
314723,,Mellonmäki,61.16342170000001,28.752822300000002,4,http://153,0,,153,,,0,,
314724,,Liisanpuisto,61.1679686,28.746064800000003,4,http://153,0,,153,,,0,,
314802,,Savikannantie 199,61.17829630000001,28.813613300000004,4,http://153,0,,153,,,0,,
314803,,Savikannantie 3,61.16620950000001,28.7987095,4,http://153,0,,153,,,0,,
314807,,Joutsenonkatu 71,61.1969374,28.747359100000004,4,http://153,0,,153,,,0,,
314811,,Vallinkoskentie 111,61.147874300000005,28.7703975,4,http://153,0,,153,,,0,,
314920,,Meltolantie 1,61.161900900000006,28.756698300000004,4,http://153,0,,153,,,0,,
314921,,Mellonmäki,61.1641436,28.751807600000003,4,http://153,0,,153,,,0,,
314923,,Keskuskatu-Linnalankatu P,61.18810990000001,28.7692568,4,http://153,0,,153,,,0,,
315000,,Keskuskatu-Linnalankatu E,61.1883411,28.769101000000003,4,http://153,0,,153,,,0,,
315226,,Lammassaarentie 12 E,61.2022977,28.735379000000002,4,http://153,0,,153,,,0,,
315227,,Lammassaarentie 12 P,61.202485800000005,28.735536900000003,4,http://153,0,,153,,,0,,
319720,,Voisalmentie-Kivirannankatu,61.08789050000001,28.143880100000004,1,http://405,0,,405,,,0,,
323623,,Helsingintie-Suonionkatu keskustaan,61.05509500000001,28.180176400000004,1,,0,,405,,,0,,
327418,,Rutola,61.04193860000001,28.033964200000003,1,http://405,0,,405,,,0,,
328220,,Lavolantie 55 E,61.0367827,28.095973900000004,1,http://405,0,,405,,,0,,
328222,,Tilsalankatu-Patterikatu P,61.04724420000001,28.0761226,1,http://405,0,,405,,,0,,
328223,,Tilsalankatu-Pakkikatu P,61.050137500000005,28.074671900000002,1,http://405,0,,405,,,0,,
328316,,Tilsalankatu-Kiviesteenkatu P,61.040878600000006,28.076372400000004,1,http://405,0,,405,,,0,,
329520,,Lavolantie 30 E,61.041253600000005,28.101055600000002,1,http://405,0,,405,,,0,,
336017,,Keskusasema P,61.195655,28.776019100000003,4,http://153,0,,153,,,0,,
336018,,Keskusasema E,61.1953024,28.775561200000002,4,http://153,0,,153,,,0,,
336117,,Ratamokatu 6,61.23132890000001,28.846605600000004,4,http://153,0,,153,,,0,,
336118,,Ratamokatu 9,61.227312600000005,28.840444100000003,4,http://153,0,,153,,,0,,
336119,,Ratamokatu 11,61.22815200000001,28.841751000000002,4,http://153,0,,153,,,0,,
336217,,Honkaharju,61.2212492,28.821995100000002,4,http://153,0,,153,,,0,,
336317,,Kartanonkatu,61.1981443,28.808827800000003,4,http://153,0,,153,,,0,,
337017,,Pakkaskatu,61.199094,28.816724400000002,4,http://153,0,,153,,,0,,
337221,,Ratamokatu,61.231297700000006,28.846770700000004,4,http://153,0,,153,,,0,,
340832,,Puronotko E,61.210144500000006,28.7674045,4,http://153,0,,153,,,0,,
340833,,Korvenkannantie 1 P,61.173164400000005,28.745923800000003,4,http://153,0,,153,,,0,,
341017,,Paperharjuntie 41,61.21489030000001,28.767435900000002,4,http://153,0,,153,,,0,,
341018,,Korvenkannantie 10 E,61.173637400000004,28.745657,4,http://153,0,,153,,,0,,
341126,,Puronotko P,61.2099753,28.7670193,4,http://153,0,,153,,,0,,
343817,,Mansikkalan koulukeskus I,61.184393400000005,28.7765002,4,http://153,0,,153,,,0,,
343818,,Mansikkalan koulukeskus L,61.1845598,28.776044400000004,4,http://153,0,,153,,,0,,
346320,,Saratie keskustaan,61.08320750000001,28.1450895,1,http://405,0,,405,,,0,,
353128,,Kosken koulukeskus P,61.1686410799689,28.784394264221195,4,http://153,0,,153,,,0,,
353171,,Itäsiitola uusi P,61.186612800000006,28.7895162,4,http://153,0,,153,,,0,,
355111,,Tietäjänkatu 3 P,61.18487950000001,28.771327100000004,4,http://153,0,,153,,,0,,
355112,,Tietäjänkatu 3 E,61.184856800000006,28.7710976,4,http://153,0,,153,,,0,,
357619,,Ravonsydän,61.06826313182488,28.43899663751137,2,http://405,0,,405,,,0,,
